canonical_smiles	0	1	2	3	4	5	6	7	8	9
CCS(=O)(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@H]2C1)c1ccc(cc1)-c1ccc(cc1)C(=O)N(C)C	0.46106333	0.5036919	0.23006085	0.42803818	-0.119051695	-1.0347645	0.16290575	0.7766614	-0.7183213	-0.05330214
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc3OCOc3c2)OCc4ccccc4-c5c(C1=O)n(C)c6ccccc56	0.3684748	0.5911808	0.5007747	0.24312884	-0.5309833	1.1910305	-0.8321457	-1.5536957	0.21484531	0.103336185
CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)OC	0.48104098	0.01587674	0.80057067	-0.30047768	-0.25205886	1.2861803	0.22179225	-0.6432382	-0.31611997	-0.0087232515
Cc1cccc(c1)S(=O)(=O)N[C@H]1CC[C@@H](CCNC(=O)c2cnccn2)O[C@H]1CO	-0.13802817	0.39582047	0.20741734	-2.8290412	1.6306477	0.8335993	0.9558294	-0.9983822	0.71943027	0.19107744
C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)Nc4ccccc4)cc3C1=O	-0.37055916	0.40711927	0.21909343	-0.088889465	-0.31677055	-0.17388359	-0.067151904	1.987252	-0.010673583	-0.7508875
CN1[C@@H]2CC[C@H](CC(=O)NCCN3CCCCC3)O[C@@H]2COc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2C1=O	0.82858264	-0.6659268	0.444551	0.5624615	-0.40168434	-0.057494655	0.7276519	-0.06354791	0.6183381	0.99680054
CN1[C@@H]2CC[C@H](CC(=O)NCCN3CCCCC3)O[C@@H]2COc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2C1=O	-1.8694907	0.6780765	-1.2569495	-0.19957641	-0.11312798	0.8417776	1.2461447	0.35581505	-0.15281223	2.948495
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccnc(c2)N3CCOCC3)OCc4cnnn4CCCC1=O	0.7836664	-0.48836797	0.5474317	-0.45420194	-0.5119011	2.1633217	-5.648001	0.86391896	-1.9159844	-0.54456526
OC[C@@H]1N[C@H](C#N)[C@H]1c1ccc(cc1)C#Cc1ccccc1F	0.45386934	-1.6161858	0.01267086	-0.29823637	1.2044954	-0.25597695	-1.2214466	0.5972759	-2.336803	-0.18695457
O[C@H]1COC[C@H]2O[C@@H](CC(=O)NCC3CC3)CC[C@@H]2N(CC2CCOCC2)C1	0.42536426	0.37363222	0.33541742	-1.2828832	1.7192616	1.1553283	-0.5673958	-0.29545742	-1.3019742	-0.81593585
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O	-0.35766533	0.08610098	0.32526898	-0.5992864	-0.3112085	1.349274	-0.34253162	1.6452388	0.34401622	0.29608795
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(C)C[C@H]1C	0.1275051	-0.8068995	1.0606076	-1.2790884	0.69147164	-1.0849509	-0.07875943	-0.9123392	-0.40953082	-0.42755085
CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)c1ccc(F)cc1	0.7735778	-0.51239526	0.5570841	-0.48581332	0.04969549	0.38074607	-0.37747106	-1.4588463	-1.2295113	-0.39680672
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O	-0.20349145	-0.26879162	0.35038278	0.30816334	-0.6557172	0.8557257	-0.4686526	1.1766372	-0.95377845	0.23956144
CN1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@@H]1[C@@H]([C@H]2CO)C(=O)N1CCC(Cc2ccccc2)CC1	1.0879443	-0.8924275	0.4886328	-0.35636356	0.39311212	-0.05027029	-1.4926343	0.6417464	0.5580281	1.3593874
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc(F)cc3)cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)CC1CC1	0.3989989	0.28078073	1.1560049	-2.4793768	-1.016947	-2.797466	-2.142538	-0.9207101	3.071912	-1.0089012
OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)Cc1ccccc1)c1ccc(cc1)-c1cncnc1	0.44282538	0.95517796	0.41773313	-1.4273062	1.8632118	0.14342006	-0.76878357	1.3463964	-0.70978284	-1.1036417
CN(C)CC#Cc1cccc(c1)c2nc(cc3CN([C@H](CCO)c32)S(=O)C(C)(C)C)C(=O)N4CCN(C)CC4	0.01598327	-0.29594934	0.688282	-0.6628207	0.2102529	-0.35123432	-1.3628776	-1.0216475	0.72303116	-0.6624175
CN(C)CC#Cc1cccc(c1)c2nc(cc3CN([C@H](CCO)c32)S(=O)C(C)(C)C)C(=O)N4CCN(C)CC4	-1.6253085	-0.25207952	-1.0220994	0.08380022	0.29179132	0.9836152	-2.0942686	-0.22548959	0.66618234	0.28145
OC[C@H]1O[C@@H](CC(=O)O)C[C@@H]2[C@H]1Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc23	0.49731442	-0.4244317	2.3687763	-0.30985498	-3.7255466	-0.16193546	-0.18822739	-2.9917998	-0.20697385	0.6425335
O[C@@H]1CN[C@H]2CC[C@@H](CC(=O)NCc3ccc4OCOc4c3)O[C@@H]2COC1	0.5573193	0.9991729	0.18132472	1.6296409	-0.75295687	0.25867167	1.2303627	-0.100562006	-0.6409304	0.7327136
OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@H]([C@@H]1C(O)=O)N2C(=O)c1cccnc1	0.41853628	0.69257194	0.57564366	0.15825287	1.1001346	-0.43904847	0.44009328	1.4535345	0.9932766	-0.6810148
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4c(C)noc4C)cc3C1=O	-0.53092927	0.36853462	0.47671723	-0.018126566	-1.0451672	0.5780429	-0.97945076	1.1281892	0.50628847	-1.1609173
CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO	-0.46638572	-0.9383563	0.46585628	-1.2309203	-0.39900196	-0.42165482	-0.48541552	1.4382622	0.056459934	0.7440432
CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2C(=O)C2CCOCC2)O1	0.36150336	1.2252132	0.3797774	-0.96919084	0.342313	1.9956942	-0.55793846	-0.6786618	0.0015420914	0.27744764
COc1cccc(c1)C#Cc1ccc(cc1)[C@@H]1[C@@H](CO)N[C@@H]1C#N	0.7499567	0.35597092	0.4859465	-1.9827446	1.3381541	0.86470306	-0.11442852	-0.027336717	-0.8412746	-0.9227383
CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)N(C)C	-0.13608056	-0.16919571	0.11248958	-1.1722301	-1.0841843	0.5570364	0.53715205	0.88703537	0.6803591	0.932472
COc1cccc(c1)S(=O)(=O)N(C)C[C@H]2OCc3cn(CCCC(=O)N(C[C@@H]2C)[C@@H](C)CO)nn3	-0.04952684	-0.45175618	0.27618638	-1.1630701	1.089857	-0.04957676	-1.353388	-1.4194268	-1.1025617	-0.21617573
CC(C)(C)[S@@](=O)N1Cc2cc(nc(c2[C@H]1CCO)-c1cccc(c1)-c1cccnc1)C(=O)N[C@@H]1CCN(Cc2ccccc2)C1	0.10969973	0.6148758	1.0896007	-0.408269	0.34111434	1.872766	-0.012781372	-0.7205241	0.22810276	-1.1474581
CCNC(=O)c1cc2CN([C@H](CCO)c2c(n1)-c1cccc(c1)-c1cccc(F)c1)[S@](=O)C(C)(C)C	1.8222934	-0.40706688	1.5440906	0.23709124	-1.6538014	0.10659647	0.74415183	-0.49690965	-1.6449949	0.14459607
CCCNC(=O)Nc1ccc2OC[C@@H](C)N(C[C@@H](C)[C@@H](CN(C)C(=O)c2c1)OC)C(=O)c1ccccc1F	0.7554238	-0.91735387	0.53510743	-0.19000217	-0.05238618	1.626919	0.54341024	-1.4994576	0.45118517	-0.4966973
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccnc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	-0.027178846	-1.4748175	0.31626925	-0.5506848	0.8658938	0.30994904	-0.854121	-0.41827083	0.6928024	0.17026535
Cc1cccc(c1)S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]12	1.0697209	0.20063618	0.14360654	0.46867	0.12894982	0.61338496	-0.41281733	0.7764709	-0.66604906	1.7033297
OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@@H]2N[C@@H]1C(=O)N1CCc2ccccc2C1	0.30793294	0.69156957	0.88243103	-0.14192137	0.6860354	1.1862504	-0.48353583	2.7163105	-0.052526087	0.45825484
CN1[C@@H]2CC[C@H](CC(O)=O)O[C@@H]2COc2ccc(NS(=O)(=O)c3ccccc3C)cc2C1=O	3.7988737	2.3435488	0.051092792	1.3694471	-2.7129536	-0.080099344	2.4122577	0.13171062	0.08061539	2.1409767
CN(C)c1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)N4CCOCC4)O[C@H]3CO)c2c1	0.6154564	-0.1588004	0.59502685	-0.32732522	-0.22268242	1.6967437	-1.1880183	-0.3577695	-0.82983667	0.69693816
COc1ccccc1NC(=O)N(C)C[C@H]2OCc3ccccc3-c4ccccc4C(=O)N(C[C@H]2C)[C@@H](C)CO	0.36100724	-1.1365908	0.3011558	-0.8991964	1.1610411	0.36394662	-0.15738954	-1.726078	0.73273903	-0.29920304
CC(C)NC(=O)Nc1ccc2O[C@@H](C)CCCCO[C@@H](CN(C)Cc3ccncc3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1	0.1289247	-1.0147028	0.06202203	-1.7180619	-0.75007653	0.8331718	0.3612789	1.7357991	1.11345	-0.37740123
CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](C)C(=O)N(C)C[C@H]1O2)C#N	0.23928931	-0.5260285	0.5782476	-1.1434315	0.34735614	0.7229462	-1.82862	-0.8485074	0.7366705	-0.6267097
CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](C)C(=O)N(C)C[C@H]1O2)C#N	-1.5922287	-0.6765649	-0.8936696	-0.11899611	1.2500844	0.746884	-0.663207	0.8787726	-0.34964794	0.71572816
OC[C@@H]1[C@@H]([C@@H]2CN(Cc3ccccn3)CCCCN12)c1ccc(Br)cc1	0.1191176	-0.3358891	0.42291152	0.4158783	0.9854095	-0.1271377	0.73570955	0.059383065	0.49798277	1.5451593
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCc3cn(CCCC1=O)nn3	1.2606685	-0.60510397	2.4915009	1.2683972	0.1244642	0.27597332	2.1074657	-0.64264965	1.1308949	-3.6787736
COC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2CCC(F)(F)F)O1	0.26699615	0.9642651	0.5137616	-1.3171178	0.48969278	-0.62118626	0.28906232	0.15667176	0.06752592	0.32791114
COC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2CCC(F)(F)F)O1	-2.0768287	0.8165765	-1.2412317	1.2304481	0.26537836	-0.40609542	1.7970874	0.0032980219	0.10591905	-1.4351913
CNC[C@@H]1OCc2cn(CCCC(=O)N(C[C@@H]1C)[C@@H](C)CO)nn2	-0.58892584	-1.1075599	2.385248	-1.6285934	-0.44438466	0.83638597	-1.1667391	1.1229336	-1.1622392	-2.9599118
COc1ccc(NC(=O)Nc2ccc3O[C@H]4[C@H](C[C@@H](CC(=O)NCC(F)(F)F)O[C@H]4CO)c3c2)cc1	0.9471275	-0.83712614	2.4450657	1.4289433	-0.069347754	0.8799685	1.8576872	-0.9616334	1.436154	-3.2417855
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)CC2CC2)OCCCC[C@H](C)Oc3ccc(NC(=O)c4ccccc4)cc3C1=O	-0.55357474	0.6862581	0.097696036	-0.07952559	-0.6478085	1.7161571	-0.7822435	1.4020371	0.88298416	-0.7859957
COC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)c4cncs4)cc3C(=O)N2C)O1	0.9684407	0.56869614	0.29216364	0.6526718	0.87240654	-0.65495986	0.4164747	0.6834706	-0.3941329	0.54567343
CC(C)(C)[S@](=O)N1Cc2cc(nc(c2[C@@H]1CCO)-c1cccc(c1)-c1ccc(cc1)C#N)C(=O)NCCN1CCCC1	1.6036935	-0.17318541	1.8424841	0.019903429	-2.0117114	-0.0033394992	0.47469705	-1.306175	-1.2501558	0.35143992
CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)[C@@H](CN(C)C(=O)c3cc(ccc3OC[C@@H]1O2)C#N)OC	1.4783206	-0.5457374	1.5349723	0.011414893	-1.881242	-0.05713696	-0.3299932	-1.2246468	-0.9762492	0.16439727
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)OCc4cnnn4CCCC1=O	0.30122533	-1.1925808	1.3855147	-1.048006	1.0652413	0.44178033	1.3161662	-0.11298132	9.11355e-05	-1.0890958
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)OCc2ccccc2)OCc3cn(CCCC1=O)nn3	-0.92524236	-0.17760037	1.358098	-1.2092869	-2.016943	-0.5199837	-2.3041158	-2.8309472	1.666474	0.19624232
COc1cccc(c1)S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)NCCCN3CCOCC3)CC[C@H]12	0.6834668	-0.49998683	0.96195513	-0.234528	-0.5072117	1.0818243	0.48507068	-0.4974419	0.7622826	-0.54974055
CNC[C@@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3cccs3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO	0.013224289	0.4805504	0.33856332	-0.37328285	-0.58424723	0.64763415	-0.49552763	0.81805396	0.90548086	-0.46639675
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Oc2ccc(C)cc2)OCc3cn(CCCC1=O)nn3	-0.1199663	-0.7043419	1.7688918	-0.034722522	-0.24874106	0.8053831	-0.054372072	0.026285157	0.05727148	-0.40119785
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCc3cn(CCCC1=O)nn3	0.95806676	-1.5056351	3.3998966	-1.4437994	-1.6855692	-5.9320517	-2.0659795	-0.09255168	0.2095536	-0.14740804
COCCNC(=O)c1cc2CN([C@H](CCO)c2c(n1)-c1cccc(c1)C1=CCCC1)[S@](=O)C(C)(C)C	0.1737704	0.20144093	0.30299172	-0.38721833	0.6656239	1.1374546	-0.79424536	-1.1781609	0.42215496	-0.3267163
OC[C@@H]1O[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@H]1NC(=O)c1cccnc1	-0.25634784	-0.47478518	0.3449093	-2.564326	2.0199125	0.22328886	-1.1049513	0.5318585	0.83788383	-0.6707218
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C	-0.6829182	-0.9252687	0.47115403	-0.11807629	-0.5920869	0.11241835	-1.0877869	1.7979225	-0.26272908	-0.8164955
OC[C@H]1O[C@H](CC(=O)NCc2cccnc2)C[C@H]3[C@@H]1Oc4ccc(NS(=O)(=O)c5ccc(F)cc5)cc34	0.40688908	1.231864	1.0275673	-1.7792244	-1.3734193	-3.4275513	-2.8804483	-0.7867769	2.8338292	-0.33813757
CN1[C@H]2CC[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O	1.3304832	-0.7019602	0.74422115	0.4916697	0.14907283	0.38443902	0.5295921	-0.36225072	-0.23744035	0.47750312
CO[C@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1	1.7597297	-0.39947218	1.2386456	0.35956293	-1.7884161	0.15802504	0.6800628	-1.2693224	-0.86288834	0.7019033
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	0.78457385	-0.6717644	0.40397662	-0.6014158	-0.2341867	0.36306623	0.41229135	-1.0008444	-0.3485317	1.0284711
CN1[C@@H]2CC[C@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O	1.3289049	-0.32615626	0.37158036	0.90493876	1.18136	-1.6423306	0.8853469	0.45524898	1.1853297	-0.14174375
CN1[C@@H]2CC[C@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O	-1.6577353	1.5560086	-0.99289244	0.14289862	-0.6028646	-1.1975567	0.52006704	-0.95754516	-0.5194143	0.6235875
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O	-0.24680927	-0.55145615	0.33180124	0.09058724	-0.9443374	0.29531664	-0.6583157	0.63167137	-0.32609317	0.4066006
CN(C)C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc(cc2CN([C@@H](CCO)c12)[S@@](=O)C(C)(C)C)C(=O)NCc1ccccc1	0.61970246	-0.93236387	0.7663486	-0.79219866	-0.8947679	0.44726726	-0.010700722	-1.1248324	0.09263273	0.82398397
CN(C)C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc(cc2CN([C@@H](CCO)c12)[S@@](=O)C(C)(C)C)C(=O)NCc1ccccc1	-1.9985273	0.9519404	-1.4201756	0.7088752	-0.32485557	0.22564314	-0.284604	-1.7976701	-0.63436645	-0.014075663
CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CN(C)CC3CCCCC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1	-0.20574278	0.492958	0.7179615	0.0621068	-0.45193693	-0.25192624	0.9940891	1.5407486	1.508638	-0.7269354
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCc3cn(CCCC1=O)nn3	-0.53308094	-4.2419395	2.9213042	-1.275985	-1.410871	-4.857368	-2.4510365	0.1631059	1.2025143	-0.7522355
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3c(C)noc3C)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C	0.37418553	-0.6326982	1.067957	-0.85042924	0.34565303	0.93236333	-0.24664459	-0.22121865	0.31361032	-1.1370068
CN1[C@H]2CC[C@@H](CC(=O)NCc3ccccc3Cl)O[C@@H]2COc2ccc(NC(=O)Nc3cccc(C)c3)cc2C1=O	0.8612275	0.6984351	1.9278189	0.6367967	-3.7366164	-0.13995025	-0.17375386	-3.3772717	0.52219725	1.8789421
COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c4ccccc4C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1	-0.260764	-1.0701694	0.51939446	-0.84612334	0.8869988	-0.8642945	-0.11019264	-2.0763593	-0.36224356	0.2974879
O[C@@H]1COC[C@H]2O[C@H](CC(=O)NC3CCC3)CC[C@@H]2N(C1)C(=O)Nc1ccc(Cl)c(Cl)c1	1.3171127	-0.054896623	2.1906981	-0.17625958	-1.7317971	1.1108655	1.5185466	-0.6478473	-1.1651397	0.32844365
OC[C@@H]1O[C@@H](CCn2cc(nn2)-c2ccccc2F)CC[C@@H]1NC(=O)c1ccc2OCOc2c1	-0.31221426	-0.12791944	0.37748444	-1.4449196	1.1491449	0.08685903	1.0261198	0.5577254	-1.5725714	-0.47861516
C[C@@H](NC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N2C)O1)c1ccccc1	0.89105153	-0.27733123	0.15273395	1.663487	0.3324272	1.0055357	0.63991666	0.48433095	-0.9149143	-1.1900845
CN1[C@@H]2CC[C@@H](CC(=O)NCC3CC3)O[C@H]2COc2ccc(NC(=O)NC3CCCC3)cc2C1=O	1.1131026	0.15494737	0.2742113	0.7836374	0.08291888	-0.052089	0.7453613	-0.14318064	0.23569381	-0.30864587
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3Cl)ccc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)CC(F)(F)F	0.5646159	-0.6969279	1.078619	-0.25719824	-0.40136927	1.6457326	0.1739124	1.3459544	1.8073354	-0.34008348
O[C@H]1CN[C@H]2CC[C@H](CC(=O)NCc3ccc4OCOc4c3)O[C@@H]2COC1	0.61964864	-0.19594139	-0.12188785	1.5581111	0.17740567	-0.20285945	0.68303996	0.11619797	-0.03840685	0.093082964
COc1ccc(NC(=O)N2CCCCN3[C@H](CO)[C@H]([C@H]3C2)c2ccc(cc2)-c2ccccc2F)cc1	-0.09187034	1.7141052	-0.18006808	0.36511242	-0.014136821	-0.06525481	0.5706165	0.116505295	-0.49331173	-0.029455453
CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@@H](CN(C)C(=O)Nc3ccccc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1	-0.112015486	-0.35095128	0.37561142	-0.61898017	-1.0766411	-0.6942979	0.59160876	0.72252727	-0.30849174	-0.2239373
O[C@H]1COC[C@@H]2O[C@@H](CC(=O)N3CCCCC3)CC[C@H]2N(C1)S(=O)(=O)c1cccc(Cl)c1	0.75691074	0.965593	0.36488783	0.37346074	0.33458206	-0.58238214	0.89598715	0.020317195	-1.1642027	-0.7844762
CN1CCN(CC1)C(=O)C[C@@H]1O[C@@H](CO)[C@H](NC(=O)Nc2ccccc2F)C=C1	0.50126576	-0.2070436	0.22151034	-1.6347442	0.49364704	0.5154481	-0.10985395	0.49562758	-0.7969181	-0.19505022
COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cn(C)cn4)cc3C(=O)N(C[C@H]2C)[C@@H](C)CO	-0.38878503	-0.26649716	0.10801849	0.20530011	-0.8854762	-0.12875755	-0.17076659	1.0849643	0.32051262	0.44973361
C[C@@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc23)[C@@H](CO)O1)c5ccccc5	0.38911396	-0.7272695	1.2716203	-0.16338648	-0.9301697	0.66503143	0.24865803	-0.46309802	0.87960565	-0.96992815
CCc1csc(n1)N1[C@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)\C=C\C	0.28627375	-0.8718276	0.678005	-1.2862592	0.7269701	-0.65555155	-0.4547063	0.98021805	-1.4750831	0.40908858
CN(C)CC(=O)N1CCCCN2[C@@H](CO)[C@@H]([C@@H]2C1)c1ccc(\C=C\c2ccccc2)cc1	-0.08953836	0.8783011	-0.044076353	0.91662097	1.3794785	0.07380611	0.121672735	1.4109132	0.5698796	-1.2877635
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCc3cn(CCCC1=O)nn3	0.41580096	-1.0131898	0.89813715	-0.74771285	0.6484419	-0.6653983	-0.21493837	-0.69039154	0.069669574	-0.8529112
CN(C)C(=O)c1cc2CN([C@H](CCO)c2c(n1)-c1cccc(c1)C1=CCCC1)[S@](=O)C(C)(C)C	-1.0973731	-0.9079844	0.5933395	-2.594435	-1.852478	-1.2624224	-1.7442439	-4.1095853	1.752707	0.25759763
OC[C@@H]1[C@H]([C@H](C#N)N1S(=O)(=O)Cc1ccccc1)c1ccccc1	0.7423013	0.21619567	0.47638077	-2.3715935	1.1445733	-0.61491466	-0.31343502	0.7681045	-1.189776	-0.33435348
CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccn2)O1	0.78692657	0.99619186	0.1775553	0.75750357	-0.19432029	0.23252231	0.57768166	0.6407774	-1.2669463	0.68470263
CC(C)(C)[S@@](=O)N1Cc2cc(nc(c2[C@H]1CCO)-c1cccc(c1)-c1cccc(c1)C#N)C(=O)NCCN1CCCCC1	0.55088484	-0.624267	0.6653491	0.047727704	-0.35124984	1.3273427	-0.20800489	-0.6245561	0.010274634	-0.9236026
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)[C@@H]2CCCN2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45	0.27635705	0.25974223	0.42315698	-0.41952178	0.78639156	0.13036928	0.017560124	-0.97983503	-0.9731896	-0.9653734
CCCN1C[C@H](C)[C@@H](CN(C)C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@@H]1C)OC	0.17578608	-0.5628611	0.29062387	-1.896664	0.035874307	0.16796651	0.81571543	-1.5582066	-0.8133457	-0.69878745
CC(C)COC(=O)N(C)C[C@@H]1OCc2ccccc2-c3ccccc3C(=O)N(C[C@@H]1C)[C@@H](C)CO	-0.0037774444	0.2594335	0.2613541	-0.42516154	-0.5403917	0.19873926	-0.08093332	-1.254957	0.18769553	0.0130014345
C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N2CCCCN(C[C@H]12)C(=O)Nc1ccc(F)cc1	0.051863566	0.86330694	0.11740715	0.0001269579	-0.23544164	1.0607283	-0.05255133	0.53296936	0.5728563	0.3821591
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3nc4ccccc4s3)cc2OC[C@@H](C)NC[C@@H]1C	0.6040295	-0.2831679	1.0231103	-1.5758089	0.62481093	0.48191783	-1.0659137	-0.6981317	-0.4431489	-0.5499121
CCCNC(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]12	1.7568399	1.4907831	1.7435979	-0.5676513	-0.83549225	-2.5156064	0.043982845	0.5398626	-1.1669087	-0.6974934
CCCNC(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]12	-1.7367781	0.9540751	-1.2584028	0.47787294	0.9455547	0.42784917	0.5469355	-1.1430033	-1.2696643	0.3031314
OC[C@H]1O[C@H](CC(=O)N2CCOCC2)C[C@H]3[C@@H]1Oc4ccc(NS(=O)(=O)c5ccccc5)cc34	0.14526035	-0.43814865	0.17189868	0.062278017	-0.36364383	1.0271535	-1.0953938	-1.1913762	-0.32854858	-0.04453227
COC(=O)C[C@@H]1CC[C@@H]2NC[C@@H](O)COC[C@H]2O1	0.74044037	1.1470335	0.06839936	1.3849303	0.2668821	-0.14773503	1.7407259	0.14516455	-0.55983317	0.18634233
