canonical_smiles	0	1	2	3	4
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	-0.7200577	-1.1159848	0.73699987	1.2345774	0.6401043
NC(=O)[C@H]1CCCc2c1[nH]c1ccc(Cl)cc21	0.20301619	-1.4371057	2.588079	0.34941328	-0.015465647
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.34804884	0.6195819	-1.659511	1.2927195	0.7246799
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.55742276	1.0526584	-1.6794759	0.87606275	0.8542664
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.6369325	0.9474252	-1.0695227	-0.13885295	0.17956853
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-1.067405	0.61638534	-1.6127315	0.3582819	1.302351
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	-0.47763288	0.4024732	-1.0496359	-0.53623474	1.1712779
ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1	0.033247054	-0.24885792	0.89838076	-1.1765037	0.81531584
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1	-1.0312108	-0.41999134	1.2508833	-1.2407663	0.3205402
CC(C(=O)Nc1cccc(c1)\N=C\c1c(O)ccc2ccccc12)c1ccccc1	4.671298	-1.8390005	6.6190543	1.0633398	-1.0244577
COc1cc2c(NC3CCN(C)CC3)nc(nc2cc1OCCOCCN(C)C)N1CCCN(C)CC1	-1.4400702	-1.3847289	0.6904077	0.41526347	0.46750343
CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O	-0.91944146	0.9864605	-0.98094344	0.81486	1.8577528
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	-1.0815352	0.43032098	-1.514642	0.16992597	1.1263146
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	-0.68457323	0.7636839	-1.6300383	0.63588893	1.4374523
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	-0.970025	0.39540374	-1.588097	0.31893685	1.3463027
